row,col,lon,lat,county,gi_star,estimated_pct
0,0,-8.8093,59.4956,,,
0,1,-8.6934,59.4956,,,
0,2,-8.5776,59.4956,,,
0,3,-8.4617,59.4956,,,
0,4,-8.3459,59.4956,,,
0,5,-8.2300,59.4956,,,
0,6,-8.1141,59.4956,,,
0,7,-7.9983,59.4956,,,
0,8,-7.8824,59.4956,,,
0,9,-7.7665,59.4956,,,
0,10,-7.6507,59.4956,,,
0,11,-7.5348,59.4956,,,
0,12,-7.4190,59.4956,,,
0,13,-7.3031,59.4956,,,
0,14,-7.1872,59.4956,,,
0,15,-7.0714,59.4956,,,
0,16,-6.9555,59.4956,,,
0,17,-6.8397,59.4956,,,
0,18,-6.7238,59.4956,,,
0,19,-6.6079,59.4956,,,
0,20,-6.4921,59.4956,,,
0,21,-6.3762,59.4956,,,
0,22,-6.2603,59.4956,,,
0,23,-6.1445,59.4956,,,
0,24,-6.0286,59.4956,,,
0,25,-5.9128,59.4956,,,
0,26,-5.7969,59.4956,,,
0,27,-5.6810,59.4956,,,
0,28,-5.5652,59.4956,,,
0,29,-5.4493,59.4956,,,
0,30,-5.3334,59.4956,,,
0,31,-5.2176,59.4956,,,
0,32,-5.1017,59.4956,,,
0,33,-4.9859,59.4956,,,
0,34,-4.8700,59.4956,,,
0,35,-4.7541,59.4956,,,
0,36,-4.6383,59.4956,,,
0,37,-4.5224,59.4956,,,
0,38,-4.4066,59.4956,,,
0,39,-4.2907,59.4956,,,
0,40,-4.1748,59.4956,,,
0,41,-4.0590,59.4956,,,
0,42,-3.9431,59.4956,,,
0,43,-3.8272,59.4956,,,
0,44,-3.7114,59.4956,,,
0,45,-3.5955,59.4956,,,
0,46,-3.4797,59.4956,,,
0,47,-3.3638,59.4956,,,
0,48,-3.2479,59.4956,,,
0,49,-3.1321,59.4956,,,
0,50,-3.0162,59.4956,,,
0,51,-2.9003,59.4956,,,
0,52,-2.7845,59.4956,,,
0,53,-2.6686,59.4956,,,
0,54,-2.5528,59.4956,,,
0,55,-2.4369,59.4956,,,
0,56,-2.3210,59.4956,,,
0,57,-2.2052,59.4956,,,
0,58,-2.0893,59.4956,,,
0,59,-1.9734,59.4956,,,
0,60,-1.8576,59.4956,,,
0,61,-1.7417,59.4956,,,
0,62,-1.6259,59.4956,,,
0,63,-1.5100,59.4956,,,
0,64,-1.3941,59.4956,,,
0,65,-1.2783,59.4956,,,
0,66,-1.1624,59.4956,,,
0,67,-1.0466,59.4956,,,
0,68,-0.9307,59.4956,,,
0,69,-0.8148,59.4956,,,
0,70,-0.6990,59.4956,,,
0,71,-0.5831,59.4956,,,
0,72,-0.4672,59.4956,,,
0,73,-0.3514,59.4956,,,
0,74,-0.2355,59.4956,,,
0,75,-0.1197,59.4956,,,
0,76,-0.0038,59.4956,,,
0,77,0.1121,59.4956,,,
0,78,0.2279,59.4956,,,
0,79,0.3438,59.4956,,,
0,80,0.4597,59.4956,,,
0,81,0.5755,59.4956,,,
0,82,0.6914,59.4956,,,
0,83,0.8072,59.4956,,,
0,84,0.9231,59.4956,,,
0,85,1.0390,59.4956,,,
0,86,1.1548,59.4956,,,
0,87,1.2707,59.4956,,,
0,88,1.3865,59.4956,,,
0,89,1.5024,59.4956,,,
0,90,1.6183,59.4956,,,
0,91,1.7341,59.4956,,,
0,92,1.8500,59.4956,,,
0,93,1.9659,59.4956,,,
1,0,-8.8093,59.4285,,,
1,1,-8.6934,59.4285,,,
1,2,-8.5776,59.4285,,,
1,3,-8.4617,59.4285,,,
1,4,-8.3459,59.4285,,,
1,5,-8.2300,59.4285,,,
1,6,-8.1141,59.4285,,,
1,7,-7.9983,59.4285,,,
1,8,-7.8824,59.4285,,,
1,9,-7.7665,59.4285,,,
1,10,-7.6507,59.4285,,,
1,11,-7.5348,59.4285,,,
1,12,-7.4190,59.4285,,,
1,13,-7.3031,59.4285,,,
1,14,-7.1872,59.4285,,,
1,15,-7.0714,59.4285,,,
1,16,-6.9555,59.4285,,,
1,17,-6.8397,59.4285,,,
1,18,-6.7238,59.4285,,,
1,19,-6.6079,59.4285,,,
1,20,-6.4921,59.4285,,,
1,21,-6.3762,59.4285,,,
1,22,-6.2603,59.4285,,,
1,23,-6.1445,59.4285,,,
1,24,-6.0286,59.4285,,,
1,25,-5.9128,59.4285,,,
1,26,-5.7969,59.4285,,,
1,27,-5.6810,59.4285,,,
1,28,-5.5652,59.4285,,,
1,29,-5.4493,59.4285,,,
1,30,-5.3334,59.4285,,,
1,31,-5.2176,59.4285,,,
1,32,-5.1017,59.4285,,,
1,33,-4.9859,59.4285,,,
1,34,-4.8700,59.4285,,,
1,35,-4.7541,59.4285,,,
1,36,-4.6383,59.4285,,,
1,37,-4.5224,59.4285,,,
1,38,-4.4066,59.4285,,,
1,39,-4.2907,59.4285,,,
1,40,-4.1748,59.4285,,,
1,41,-4.0590,59.4285,,,
1,42,-3.9431,59.4285,,,
1,43,-3.8272,59.4285,,,
1,44,-3.7114,59.4285,,,
1,45,-3.5955,59.4285,,,
1,46,-3.4797,59.4285,,,
1,47,-3.3638,59.4285,,,
1,48,-3.2479,59.4285,,,
1,49,-3.1321,59.4285,,,
1,50,-3.0162,59.4285,,,
1,51,-2.9003,59.4285,,,
1,52,-2.7845,59.4285,,,
1,53,-2.6686,59.4285,,,
1,54,-2.5528,59.4285,,,
1,55,-2.4369,59.4285,,,
1,56,-2.3210,59.4285,,,
1,57,-2.2052,59.4285,,,
1,58,-2.0893,59.4285,,,
1,59,-1.9734,59.4285,,,
1,60,-1.8576,59.4285,,,
1,61,-1.7417,59.4285,,,
1,62,-1.6259,59.4285,,,
1,63,-1.5100,59.4285,,,
1,64,-1.3941,59.4285,,,
1,65,-1.2783,59.4285,,,
1,66,-1.1624,59.4285,,,
1,67,-1.0466,59.4285,,,
1,68,-0.9307,59.4285,,,
1,69,-0.8148,59.4285,,,
1,70,-0.6990,59.4285,,,
1,71,-0.5831,59.4285,,,
1,72,-0.4672,59.4285,,,
1,73,-0.3514,59.4285,,,
1,74,-0.2355,59.4285,,,
1,75,-0.1197,59.4285,,,
1,76,-0.0038,59.4285,,,
1,77,0.1121,59.4285,,,
1,78,0.2279,59.4285,,,
1,79,0.3438,59.4285,,,
1,80,0.4597,59.4285,,,
1,81,0.5755,59.4285,,,
1,82,0.6914,59.4285,,,
1,83,0.8072,59.4285,,,
1,84,0.9231,59.4285,,,
1,85,1.0390,59.4285,,,
1,86,1.1548,59.4285,,,
1,87,1.2707,59.4285,,,
1,88,1.3865,59.4285,,,
1,89,1.5024,59.4285,,,
1,90,1.6183,59.4285,,,
1,91,1.7341,59.4285,,,
1,92,1.8500,59.4285,,,
1,93,1.9659,59.4285,,,
2,0,-8.8093,59.3615,,,
2,1,-8.6934,59.3615,,,
2,2,-8.5776,59.3615,,,
2,3,-8.4617,59.3615,,,
2,4,-8.3459,59.3615,,,
2,5,-8.2300,59.3615,,,
2,6,-8.1141,59.3615,,,
2,7,-7.9983,59.3615,,,
2,8,-7.8824,59.3615,,,
2,9,-7.7665,59.3615,,,
2,10,-7.6507,59.3615,,,
2,11,-7.5348,59.3615,,,
2,12,-7.4190,59.3615,,,
2,13,-7.3031,59.3615,,,
2,14,-7.1872,59.3615,,,
2,15,-7.0714,59.3615,,,
2,16,-6.9555,59.3615,,,
2,17,-6.8397,59.3615,,,
2,18,-6.7238,59.3615,,,
2,19,-6.6079,59.3615,,,
2,20,-6.4921,59.3615,,,
2,21,-6.3762,59.3615,,,
2,22,-6.2603,59.3615,,,
2,23,-6.1445,59.3615,,,
2,24,-6.0286,59.3615,,,
2,25,-5.9128,59.3615,,,
2,26,-5.7969,59.3615,,,
2,27,-5.6810,59.3615,,,
2,28,-5.5652,59.3615,,,
2,29,-5.4493,59.3615,,,
2,30,-5.3334,59.3615,,,
2,31,-5.2176,59.3615,,,
2,32,-5.1017,59.3615,,,
2,33,-4.9859,59.3615,,,
2,34,-4.8700,59.3615,,,
2,35,-4.7541,59.3615,,,
2,36,-4.6383,59.3615,,,
2,37,-4.5224,59.3615,,,
2,38,-4.4066,59.3615,,,
2,39,-4.2907,59.3615,,,
2,40,-4.1748,59.3615,,,
2,41,-4.0590,59.3615,,,
2,42,-3.9431,59.3615,,,
2,43,-3.8272,59.3615,,,
2,44,-3.7114,59.3615,,,
2,45,-3.5955,59.3615,,,
2,46,-3.4797,59.3615,,,
2,47,-3.3638,59.3615,,,
2,48,-3.2479,59.3615,,,
2,49,-3.1321,59.3615,,,
2,50,-3.0162,59.3615,,,
2,51,-2.9003,59.3615,,,
2,52,-2.7845,59.3615,,,
2,53,-2.6686,59.3615,,,
2,54,-2.5528,59.3615,,,
2,55,-2.4369,59.3615,,,
2,56,-2.3210,59.3615,,,
2,57,-2.2052,59.3615,,,
2,58,-2.0893,59.3615,,,
2,59,-1.9734,59.3615,,,
2,60,-1.8576,59.3615,,,
2,61,-1.7417,59.3615,,,
2,62,-1.6259,59.3615,,,
2,63,-1.5100,59.3615,,,
2,64,-1.3941,59.3615,,,
2,65,-1.2783,59.3615,,,
2,66,-1.1624,59.3615,,,
2,67,-1.0466,59.3615,,,
2,68,-0.9307,59.3615,,,
2,69,-0.8148,59.3615,,,
2,70,-0.6990,59.3615,,,
2,71,-0.5831,59.3615,,,
2,72,-0.4672,59.3615,,,
2,73,-0.3514,59.3615,,,
2,74,-0.2355,59.3615,,,
2,75,-0.1197,59.3615,,,
2,76,-0.0038,59.3615,,,
2,77,0.1121,59.3615,,,
2,78,0.2279,59.3615,,,
2,79,0.3438,59.3615,,,
2,80,0.4597,59.3615,,,
2,81,0.5755,59.3615,,,
2,82,0.6914,59.3615,,,
2,83,0.8072,59.3615,,,
2,84,0.9231,59.3615,,,
2,85,1.0390,59.3615,,,
2,86,1.1548,59.3615,,,
2,87,1.2707,59.3615,,,
2,88,1.3865,59.3615,,,
2,89,1.5024,59.3615,,,
2,90,1.6183,59.3615,,,
2,91,1.7341,59.3615,,,
2,92,1.8500,59.3615,,,
2,93,1.9659,59.3615,,,
3,0,-8.8093,59.2944,,,
3,1,-8.6934,59.2944,,,
3,2,-8.5776,59.2944,,,
3,3,-8.4617,59.2944,,,
3,4,-8.3459,59.2944,,,
3,5,-8.2300,59.2944,,,
3,6,-8.1141,59.2944,,,
3,7,-7.9983,59.2944,,,
3,8,-7.8824,59.2944,,,
3,9,-7.7665,59.2944,,,
3,10,-7.6507,59.2944,,,
3,11,-7.5348,59.2944,,,
3,12,-7.4190,59.2944,,,
3,13,-7.3031,59.2944,,,
3,14,-7.1872,59.2944,,,
3,15,-7.0714,59.2944,,,
3,16,-6.9555,59.2944,,,
3,17,-6.8397,59.2944,,,
3,18,-6.7238,59.2944,,,
3,19,-6.6079,59.2944,,,
3,20,-6.4921,59.2944,,,
3,21,-6.3762,59.2944,,,
3,22,-6.2603,59.2944,,,
3,23,-6.1445,59.2944,,,
3,24,-6.0286,59.2944,,,
3,25,-5.9128,59.2944,,,
3,26,-5.7969,59.2944,,,
3,27,-5.6810,59.2944,,,
3,28,-5.5652,59.2944,,,
3,29,-5.4493,59.2944,,,
3,30,-5.3334,59.2944,,,
3,31,-5.2176,59.2944,,,
3,32,-5.1017,59.2944,,,
3,33,-4.9859,59.2944,,,
3,34,-4.8700,59.2944,,,
3,35,-4.7541,59.2944,,,
3,36,-4.6383,59.2944,,,
3,37,-4.5224,59.2944,,,
3,38,-4.4066,59.2944,,,
3,39,-4.2907,59.2944,,,
3,40,-4.1748,59.2944,,,
3,41,-4.0590,59.2944,,,
3,42,-3.9431,59.2944,,,
3,43,-3.8272,59.2944,,,
3,44,-3.7114,59.2944,,,
3,45,-3.5955,59.2944,,,
3,46,-3.4797,59.2944,,,
3,47,-3.3638,59.2944,,,
3,48,-3.2479,59.2944,,,
3,49,-3.1321,59.2944,,,
3,50,-3.0162,59.2944,,,
3,51,-2.9003,59.2944,,,
3,52,-2.7845,59.2944,,,
3,53,-2.6686,59.2944,,,
3,54,-2.5528,59.2944,,,
3,55,-2.4369,59.2944,,,
3,56,-2.3210,59.2944,,,
3,57,-2.2052,59.2944,,,
3,58,-2.0893,59.2944,,,
3,59,-1.9734,59.2944,,,
3,60,-1.8576,59.2944,,,
3,61,-1.7417,59.2944,,,
3,62,-1.6259,59.2944,,,
3,63,-1.5100,59.2944,,,
3,64,-1.3941,59.2944,,,
3,65,-1.2783,59.2944,,,
3,66,-1.1624,59.2944,,,
3,67,-1.0466,59.2944,,,
3,68,-0.9307,59.2944,,,
3,69,-0.8148,59.2944,,,
3,70,-0.6990,59.2944,,,
3,71,-0.5831,59.2944,,,
3,72,-0.4672,59.2944,,,
3,73,-0.3514,59.2944,,,
3,74,-0.2355,59.2944,,,
3,75,-0.1197,59.2944,,,
3,76,-0.0038,59.2944,,,
3,77,0.1121,59.2944,,,
3,78,0.2279,59.2944,,,
3,79,0.3438,59.2944,,,
3,80,0.4597,59.2944,,,
3,81,0.5755,59.2944,,,
3,82,0.6914,59.2944,,,
3,83,0.8072,59.2944,,,
3,84,0.9231,59.2944,,,
3,85,1.0390,59.2944,,,
3,86,1.1548,59.2944,,,
3,87,1.2707,59.2944,,,
3,88,1.3865,59.2944,,,
3,89,1.5024,59.2944,,,
3,90,1.6183,59.2944,,,
3,91,1.7341,59.2944,,,
3,92,1.8500,59.2944,,,
3,93,1.9659,59.2944,,,
4,0,-8.8093,59.2273,,,
4,1,-8.6934,59.2273,,,
4,2,-8.5776,59.2273,,,
4,3,-8.4617,59.2273,,,
4,4,-8.3459,59.2273,,,
4,5,-8.2300,59.2273,,,
4,6,-8.1141,59.2273,,,
4,7,-7.9983,59.2273,,,
4,8,-7.8824,59.2273,,,
4,9,-7.7665,59.2273,,,
4,10,-7.6507,59.2273,,,
4,11,-7.5348,59.2273,,,
4,12,-7.4190,59.2273,,,
4,13,-7.3031,59.2273,,,
4,14,-7.1872,59.2273,,,
4,15,-7.0714,59.2273,,,
4,16,-6.9555,59.2273,,,
4,17,-6.8397,59.2273,,,
4,18,-6.7238,59.2273,,,
4,19,-6.6079,59.2273,,,
4,20,-6.4921,59.2273,,,
4,21,-6.3762,59.2273,,,
4,22,-6.2603,59.2273,,,
4,23,-6.1445,59.2273,,,
4,24,-6.0286,59.2273,,,
4,25,-5.9128,59.2273,,,
4,26,-5.7969,59.2273,,,
4,27,-5.6810,59.2273,,,
4,28,-5.5652,59.2273,,,
4,29,-5.4493,59.2273,,,
4,30,-5.3334,59.2273,,,
4,31,-5.2176,59.2273,,,
4,32,-5.1017,59.2273,,,
4,33,-4.9859,59.2273,,,
4,34,-4.8700,59.2273,,,
4,35,-4.7541,59.2273,,,
4,36,-4.6383,59.2273,,,
4,37,-4.5224,59.2273,,,
4,38,-4.4066,59.2273,,,
4,39,-4.2907,59.2273,,,
4,40,-4.1748,59.2273,,,
4,41,-4.0590,59.2273,,,
4,42,-3.9431,59.2273,,,
4,43,-3.8272,59.2273,,,
4,44,-3.7114,59.2273,,,
4,45,-3.5955,59.2273,,,
4,46,-3.4797,59.2273,,,
4,47,-3.3638,59.2273,,,
4,48,-3.2479,59.2273,,,
4,49,-3.1321,59.2273,,,
4,50,-3.0162,59.2273,,,
4,51,-2.9003,59.2273,,,
4,52,-2.7845,59.2273,,,
4,53,-2.6686,59.2273,,,
4,54,-2.5528,59.2273,,,
4,55,-2.4369,59.2273,,,
4,56,-2.3210,59.2273,,,
4,57,-2.2052,59.2273,,,
4,58,-2.0893,59.2273,,,
4,59,-1.9734,59.2273,,,
4,60,-1.8576,59.2273,,,
4,61,-1.7417,59.2273,,,
4,62,-1.6259,59.2273,,,
4,63,-1.5100,59.2273,,,
4,64,-1.3941,59.2273,,,
4,65,-1.2783,59.2273,,,
4,66,-1.1624,59.2273,,,
4,67,-1.0466,59.2273,,,
4,68,-0.9307,59.2273,,,
4,69,-0.8148,59.2273,,,
4,70,-0.6990,59.2273,,,
4,71,-0.5831,59.2273,,,
4,72,-0.4672,59.2273,,,
4,73,-0.3514,59.2273,,,
4,74,-0.2355,59.2273,,,
4,75,-0.1197,59.2273,,,
4,76,-0.0038,59.2273,,,
4,77,0.1121,59.2273,,,
4,78,0.2279,59.2273,,,
4,79,0.3438,59.2273,,,
4,80,0.4597,59.2273,,,
4,81,0.5755,59.2273,,,
4,82,0.6914,59.2273,,,
4,83,0.8072,59.2273,,,
4,84,0.9231,59.2273,,,
4,85,1.0390,59.2273,,,
4,86,1.1548,59.2273,,,
4,87,1.2707,59.2273,,,
4,88,1.3865,59.2273,,,
4,89,1.5024,59.2273,,,
4,90,1.6183,59.2273,,,
4,91,1.7341,59.2273,,,
4,92,1.8500,59.2273,,,
4,93,1.9659,59.2273,,,
5,0,-8.8093,59.1603,,,
5,1,-8.6934,59.1603,,,
5,2,-8.5776,59.1603,,,
5,3,-8.4617,59.1603,,,
5,4,-8.3459,59.1603,,,
5,5,-8.2300,59.1603,,,
5,6,-8.1141,59.1603,,,
5,7,-7.9983,59.1603,,,
5,8,-7.8824,59.1603,,,
5,9,-7.7665,59.1603,,,
5,10,-7.6507,59.1603,,,
5,11,-7.5348,59.1603,,,
5,12,-7.4190,59.1603,,,
5,13,-7.3031,59.1603,,,
5,14,-7.1872,59.1603,,,
5,15,-7.0714,59.1603,,,
5,16,-6.9555,59.1603,,,
5,17,-6.8397,59.1603,,,
5,18,-6.7238,59.1603,,,
5,19,-6.6079,59.1603,,,
5,20,-6.4921,59.1603,,,
5,21,-6.3762,59.1603,,,
5,22,-6.2603,59.1603,,,
5,23,-6.1445,59.1603,,,
5,24,-6.0286,59.1603,,,
5,25,-5.9128,59.1603,,,
5,26,-5.7969,59.1603,,,
5,27,-5.6810,59.1603,,,
5,28,-5.5652,59.1603,,,
5,29,-5.4493,59.1603,,,
5,30,-5.3334,59.1603,,,
5,31,-5.2176,59.1603,,,
5,32,-5.1017,59.1603,,,
5,33,-4.9859,59.1603,,,
5,34,-4.8700,59.1603,,,
5,35,-4.7541,59.1603,,,
5,36,-4.6383,59.1603,,,
5,37,-4.5224,59.1603,,,
5,38,-4.4066,59.1603,,,
5,39,-4.2907,59.1603,,,
5,40,-4.1748,59.1603,,,
5,41,-4.0590,59.1603,,,
5,42,-3.9431,59.1603,,,
5,43,-3.8272,59.1603,,,
5,44,-3.7114,59.1603,,,
5,45,-3.5955,59.1603,,,
5,46,-3.4797,59.1603,,,
5,47,-3.3638,59.1603,,,
5,48,-3.2479,59.1603,,,
5,49,-3.1321,59.1603,,,
5,50,-3.0162,59.1603,Orkney,-2.0,11.7
5,51,-2.9003,59.1603,,,
5,52,-2.7845,59.1603,,,
5,53,-2.6686,59.1603,,,
5,54,-2.5528,59.1603,,,
5,55,-2.4369,59.1603,,,
5,56,-2.3210,59.1603,,,
5,57,-2.2052,59.1603,,,
5,58,-2.0893,59.1603,,,
5,59,-1.9734,59.1603,,,
5,60,-1.8576,59.1603,,,
5,61,-1.7417,59.1603,,,
5,62,-1.6259,59.1603,,,
5,63,-1.5100,59.1603,,,
5,64,-1.3941,59.1603,,,
5,65,-1.2783,59.1603,,,
5,66,-1.1624,59.1603,,,
5,67,-1.0466,59.1603,,,
5,68,-0.9307,59.1603,,,
5,69,-0.8148,59.1603,,,
5,70,-0.6990,59.1603,,,
5,71,-0.5831,59.1603,,,
5,72,-0.4672,59.1603,,,
5,73,-0.3514,59.1603,,,
5,74,-0.2355,59.1603,,,
5,75,-0.1197,59.1603,,,
5,76,-0.0038,59.1603,,,
5,77,0.1121,59.1603,,,
5,78,0.2279,59.1603,,,
5,79,0.3438,59.1603,,,
5,80,0.4597,59.1603,,,
5,81,0.5755,59.1603,,,
5,82,0.6914,59.1603,,,
5,83,0.8072,59.1603,,,
5,84,0.9231,59.1603,,,
5,85,1.0390,59.1603,,,
5,86,1.1548,59.1603,,,
5,87,1.2707,59.1603,,,
5,88,1.3865,59.1603,,,
5,89,1.5024,59.1603,,,
5,90,1.6183,59.1603,,,
5,91,1.7341,59.1603,,,
5,92,1.8500,59.1603,,,
5,93,1.9659,59.1603,,,
6,0,-8.8093,59.0932,,,
6,1,-8.6934,59.0932,,,
6,2,-8.5776,59.0932,,,
6,3,-8.4617,59.0932,,,
6,4,-8.3459,59.0932,,,
6,5,-8.2300,59.0932,,,
6,6,-8.1141,59.0932,,,
6,7,-7.9983,59.0932,,,
6,8,-7.8824,59.0932,,,
6,9,-7.7665,59.0932,,,
6,10,-7.6507,59.0932,,,
6,11,-7.5348,59.0932,,,
6,12,-7.4190,59.0932,,,
6,13,-7.3031,59.0932,,,
6,14,-7.1872,59.0932,,,
6,15,-7.0714,59.0932,,,
6,16,-6.9555,59.0932,,,
6,17,-6.8397,59.0932,,,
6,18,-6.7238,59.0932,,,
6,19,-6.6079,59.0932,,,
6,20,-6.4921,59.0932,,,
6,21,-6.3762,59.0932,,,
6,22,-6.2603,59.0932,,,
6,23,-6.1445,59.0932,,,
6,24,-6.0286,59.0932,,,
6,25,-5.9128,59.0932,,,
6,26,-5.7969,59.0932,,,
6,27,-5.6810,59.0932,,,
6,28,-5.5652,59.0932,,,
6,29,-5.4493,59.0932,,,
6,30,-5.3334,59.0932,,,
6,31,-5.2176,59.0932,,,
6,32,-5.1017,59.0932,,,
6,33,-4.9859,59.0932,,,
6,34,-4.8700,59.0932,,,
6,35,-4.7541,59.0932,,,
6,36,-4.6383,59.0932,,,
6,37,-4.5224,59.0932,,,
6,38,-4.4066,59.0932,,,
6,39,-4.2907,59.0932,,,
6,40,-4.1748,59.0932,,,
6,41,-4.0590,59.0932,,,
6,42,-3.9431,59.0932,,,
6,43,-3.8272,59.0932,,,
6,44,-3.7114,59.0932,,,
6,45,-3.5955,59.0932,,,
6,46,-3.4797,59.0932,,,
6,47,-3.3638,59.0932,,,
6,48,-3.2479,59.0932,Orkney,-2.0,11.7
6,49,-3.1321,59.0932,Orkney,-2.19,9.8
6,50,-3.0162,59.0932,,,
6,51,-2.9003,59.0932,,,
6,52,-2.7845,59.0932,,,
6,53,-2.6686,59.0932,,,
6,54,-2.5528,59.0932,,,
6,55,-2.4369,59.0932,,,
6,56,-2.3210,59.0932,,,
6,57,-2.2052,59.0932,,,
6,58,-2.0893,59.0932,,,
6,59,-1.9734,59.0932,,,
6,60,-1.8576,59.0932,,,
6,61,-1.7417,59.0932,,,
6,62,-1.6259,59.0932,,,
6,63,-1.5100,59.0932,,,
6,64,-1.3941,59.0932,,,
6,65,-1.2783,59.0932,,,
6,66,-1.1624,59.0932,,,
6,67,-1.0466,59.0932,,,
6,68,-0.9307,59.0932,,,
6,69,-0.8148,59.0932,,,
6,70,-0.6990,59.0932,,,
6,71,-0.5831,59.0932,,,
6,72,-0.4672,59.0932,,,
6,73,-0.3514,59.0932,,,
6,74,-0.2355,59.0932,,,
6,75,-0.1197,59.0932,,,
6,76,-0.0038,59.0932,,,
6,77,0.1121,59.0932,,,
6,78,0.2279,59.0932,,,
6,79,0.3438,59.0932,,,
6,80,0.4597,59.0932,,,
6,81,0.5755,59.0932,,,
6,82,0.6914,59.0932,,,
6,83,0.8072,59.0932,,,
6,84,0.9231,59.0932,,,
6,85,1.0390,59.0932,,,
6,86,1.1548,59.0932,,,
6,87,1.2707,59.0932,,,
6,88,1.3865,59.0932,,,
6,89,1.5024,59.0932,,,
6,90,1.6183,59.0932,,,
6,91,1.7341,59.0932,,,
6,92,1.8500,59.0932,,,
6,93,1.9659,59.0932,,,
7,0,-8.8093,59.0261,,,
7,1,-8.6934,59.0261,,,
7,2,-8.5776,59.0261,,,
7,3,-8.4617,59.0261,,,
7,4,-8.3459,59.0261,,,
7,5,-8.2300,59.0261,,,
7,6,-8.1141,59.0261,,,
7,7,-7.9983,59.0261,,,
7,8,-7.8824,59.0261,,,
7,9,-7.7665,59.0261,,,
7,10,-7.6507,59.0261,,,
7,11,-7.5348,59.0261,,,
7,12,-7.4190,59.0261,,,
7,13,-7.3031,59.0261,,,
7,14,-7.1872,59.0261,,,
7,15,-7.0714,59.0261,,,
7,16,-6.9555,59.0261,,,
7,17,-6.8397,59.0261,,,
7,18,-6.7238,59.0261,,,
7,19,-6.6079,59.0261,,,
7,20,-6.4921,59.0261,,,
7,21,-6.3762,59.0261,,,
7,22,-6.2603,59.0261,,,
7,23,-6.1445,59.0261,,,
7,24,-6.0286,59.0261,,,
7,25,-5.9128,59.0261,,,
7,26,-5.7969,59.0261,,,
7,27,-5.6810,59.0261,,,
7,28,-5.5652,59.0261,,,
7,29,-5.4493,59.0261,,,
7,30,-5.3334,59.0261,,,
7,31,-5.2176,59.0261,,,
7,32,-5.1017,59.0261,,,
7,33,-4.9859,59.0261,,,
7,34,-4.8700,59.0261,,,
7,35,-4.7541,59.0261,,,
7,36,-4.6383,59.0261,,,
7,37,-4.5224,59.0261,,,
7,38,-4.4066,59.0261,,,
7,39,-4.2907,59.0261,,,
7,40,-4.1748,59.0261,,,
7,41,-4.0590,59.0261,,,
7,42,-3.9431,59.0261,,,
7,43,-3.8272,59.0261,,,
7,44,-3.7114,59.0261,,,
7,45,-3.5955,59.0261,,,
7,46,-3.4797,59.0261,,,
7,47,-3.3638,59.0261,,,
7,48,-3.2479,59.0261,Orkney,-2.0,11.7
7,49,-3.1321,59.0261,Orkney,-2.0,11.7
7,50,-3.0162,59.0261,,,
7,51,-2.9003,59.0261,,,
7,52,-2.7845,59.0261,,,
7,53,-2.6686,59.0261,,,
7,54,-2.5528,59.0261,,,
7,55,-2.4369,59.0261,,,
7,56,-2.3210,59.0261,,,
7,57,-2.2052,59.0261,,,
7,58,-2.0893,59.0261,,,
7,59,-1.9734,59.0261,,,
7,60,-1.8576,59.0261,,,
7,61,-1.7417,59.0261,,,
7,62,-1.6259,59.0261,,,
7,63,-1.5100,59.0261,,,
7,64,-1.3941,59.0261,,,
7,65,-1.2783,59.0261,,,
7,66,-1.1624,59.0261,,,
7,67,-1.0466,59.0261,,,
7,68,-0.9307,59.0261,,,
7,69,-0.8148,59.0261,,,
7,70,-0.6990,59.0261,,,
7,71,-0.5831,59.0261,,,
7,72,-0.4672,59.0261,,,
7,73,-0.3514,59.0261,,,
7,74,-0.2355,59.0261,,,
7,75,-0.1197,59.0261,,,
7,76,-0.0038,59.0261,,,
7,77,0.1121,59.0261,,,
7,78,0.2279,59.0261,,,
7,79,0.3438,59.0261,,,
7,80,0.4597,59.0261,,,
7,81,0.5755,59.0261,,,
7,82,0.6914,59.0261,,,
7,83,0.8072,59.0261,,,
7,84,0.9231,59.0261,,,
7,85,1.0390,59.0261,,,
7,86,1.1548,59.0261,,,
7,87,1.2707,59.0261,,,
7,88,1.3865,59.0261,,,
7,89,1.5024,59.0261,,,
7,90,1.6183,59.0261,,,
7,91,1.7341,59.0261,,,
7,92,1.8500,59.0261,,,
7,93,1.9659,59.0261,,,
8,0,-8.8093,58.9591,,,
8,1,-8.6934,58.9591,,,
8,2,-8.5776,58.9591,,,
8,3,-8.4617,58.9591,,,
8,4,-8.3459,58.9591,,,
8,5,-8.2300,58.9591,,,
8,6,-8.1141,58.9591,,,
8,7,-7.9983,58.9591,,,
8,8,-7.8824,58.9591,,,
8,9,-7.7665,58.9591,,,
8,10,-7.6507,58.9591,,,
8,11,-7.5348,58.9591,,,
8,12,-7.4190,58.9591,,,
8,13,-7.3031,58.9591,,,
8,14,-7.1872,58.9591,,,
8,15,-7.0714,58.9591,,,
8,16,-6.9555,58.9591,,,
8,17,-6.8397,58.9591,,,
8,18,-6.7238,58.9591,,,
8,19,-6.6079,58.9591,,,
8,20,-6.4921,58.9591,,,
8,21,-6.3762,58.9591,,,
8,22,-6.2603,58.9591,,,
8,23,-6.1445,58.9591,,,
8,24,-6.0286,58.9591,,,
8,25,-5.9128,58.9591,,,
8,26,-5.7969,58.9591,,,
8,27,-5.6810,58.9591,,,
